boom_ticket_id,boom_user_id,event_id,type,source,created_at,used,date_used
bm_tkt_0000237,bm_usr_000067,bm_evt_0048,membership,box_office,2026-03-15 12:00:00,true,2026-04-11 12:08:00
bm_tkt_0000238,bm_usr_000067,bm_evt_0007,standard,box_office,2026-04-03 12:00:00,true,2026-04-24 11:54:00
bm_tkt_0000239,bm_usr_000067,bm_evt_0051,membership,app,2026-02-13 12:00:00,true,2026-03-09 11:44:00
bm_tkt_0000240,bm_usr_000067,bm_evt_0019,membership,referral,2026-07-01 12:00:00,false,
bm_tkt_0000241,bm_usr_000067,bm_evt_0051,membership,referral,2026-07-04 12:00:00,true,2026-07-17 11:38:00
bm_tkt_0000242,bm_usr_000067,bm_evt_0054,free,app,2026-02-20 12:00:00,true,2026-03-18 12:02:00
bm_tkt_0000243,bm_usr_000068,bm_evt_0035,standard,app,2025-12-12 12:00:00,false,
bm_tkt_0000244,bm_usr_000068,bm_evt_0030,free,app,2026-05-01 12:00:00,true,2026-05-08 11:47:00
bm_tkt_0000245,bm_usr_000068,bm_evt_0050,standard,box_office,2026-06-23 12:00:00,true,2026-07-22 11:18:00
bm_tkt_0000246,bm_usr_000069,bm_evt_0050,free,referral,2025-12-19 12:00:00,false,
bm_tkt_0000247,bm_usr_000069,bm_evt_0022,standard,app,2026-07-13 12:00:00,true,2026-08-01 11:24:00
bm_tkt_0000248,bm_usr_000070,bm_evt_0045,standard,box_office,2026-03-30 12:00:00,true,2026-04-08 11:43:00
bm_tkt_0000249,bm_usr_000070,bm_evt_0037,standard,app,2026-01-25 12:00:00,true,2026-01-28 11:43:00
bm_tkt_0000250,bm_usr_000070,bm_evt_0049,free,box_office,2025-11-09 12:00:00,false,
bm_tkt_0000251,bm_usr_000071,bm_evt_0055,standard,box_office,2025-12-01 12:00:00,true,2025-12-05 11:43:00
bm_tkt_0000252,bm_usr_000072,bm_evt_0005,free,referral,2026-06-06 12:00:00,true,2026-07-01 11:25:00
bm_tkt_0000253,bm_usr_000072,bm_evt_0030,membership,referral,2026-07-21 12:00:00,true,2026-08-08 11:24:00
bm_tkt_0000254,bm_usr_000072,bm_evt_0022,membership,box_office,2026-05-05 12:00:00,true,2026-05-29 11:51:00
bm_tkt_0000255,bm_usr_000072,bm_evt_0037,membership,app,2026-06-13 12:00:00,true,2026-06-18 11:48:00
bm_tkt_0000256,bm_usr_000072,bm_evt_0055,membership,referral,2026-06-28 12:00:00,true,2026-07-01 12:20:00
bm_tkt_0000257,bm_usr_000072,bm_evt_0018,standard,web,2026-06-12 12:00:00,false,
bm_tkt_0000258,bm_usr_000072,bm_evt_0027,free,web,2026-07-06 12:00:00,true,2026-07-24 11:52:00
bm_tkt_0000259,bm_usr_000073,bm_evt_0013,standard,referral,2026-01-04 12:00:00,true,2026-01-17 11:36:00
bm_tkt_0000260,bm_usr_000073,bm_evt_0023,standard,web,2026-02-18 12:00:00,true,2026-03-10 11:41:00
bm_tkt_0000261,bm_usr_000073,bm_evt_0003,standard,web,2026-01-29 12:00:00,true,2026-02-18 11:35:00
bm_tkt_0000262,bm_usr_000074,bm_evt_0040,standard,app,2026-05-13 12:00:00,false,
bm_tkt_0000263,bm_usr_000074,bm_evt_0006,standard,app,2026-03-09 12:00:00,false,
bm_tkt_0000264,bm_usr_000075,bm_evt_0001,membership,box_office,2026-02-13 12:00:00,true,2026-02-17 11:47:00
bm_tkt_0000265,bm_usr_000075,bm_evt_0060,membership,referral,2026-06-30 12:00:00,true,2026-07-20 11:18:00
bm_tkt_0000266,bm_usr_000075,bm_evt_0053,standard,box_office,2026-04-01 12:00:00,true,2026-04-17 11:53:00
bm_tkt_0000267,bm_usr_000075,bm_evt_0003,membership,referral,2025-11-19 12:00:00,true,2025-12-19 12:04:00
bm_tkt_0000268,bm_usr_000075,bm_evt_0004,free,app,2026-05-19 12:00:00,false,
bm_tkt_0000269,bm_usr_000075,bm_evt_0008,membership,box_office,2026-06-15 12:00:00,true,2026-06-29 11:49:00
bm_tkt_0000270,bm_usr_000076,bm_evt_0028,free,web,2026-04-09 12:00:00,false,
bm_tkt_0000271,bm_usr_000076,bm_evt_0045,membership,referral,2026-05-20 12:00:00,true,2026-06-12 12:05:00
bm_tkt_0000272,bm_usr_000076,bm_evt_0053,standard,app,2025-12-14 12:00:00,false,
bm_tkt_0000273,bm_usr_000076,bm_evt_0035,membership,box_office,2025-09-07 12:00:00,true,2025-10-06 11:52:00
bm_tkt_0000274,bm_usr_000076,bm_evt_0029,free,app,2025-09-02 12:00:00,true,2025-09-18 11:27:00
bm_tkt_0000275,bm_usr_000076,bm_evt_0016,membership,app,2026-03-23 12:00:00,true,2026-04-14 12:05:00
bm_tkt_0000276,bm_usr_000076,bm_evt_0021,membership,app,2025-09-04 12:00:00,true,2025-09-14 11:21:00
bm_tkt_0000277,bm_usr_000076,bm_evt_0059,membership,referral,2025-08-06 12:00:00,true,2025-08-10 11:57:00
bm_tkt_0000278,bm_usr_000076,bm_evt_0053,free,web,2026-07-26 12:00:00,true,2026-08-13 12:07:00
bm_tkt_0000279,bm_usr_000077,bm_evt_0044,standard,box_office,2025-12-11 12:00:00,true,2026-01-06 12:20:00
bm_tkt_0000280,bm_usr_000077,bm_evt_0004,free,app,2026-06-11 12:00:00,true,2026-06-23 12:13:00
bm_tkt_0000281,bm_usr_000078,bm_evt_0038,membership,app,2025-12-28 12:00:00,true,2026-01-15 12:07:00
bm_tkt_0000282,bm_usr_000078,bm_evt_0035,membership,referral,2025-07-29 12:00:00,true,2025-08-03 12:11:00
bm_tkt_0000283,bm_usr_000078,bm_evt_0044,membership,referral,2025-11-10 12:00:00,true,2025-11-26 12:03:00
bm_tkt_0000284,bm_usr_000078,bm_evt_0052,membership,app,2025-08-04 12:00:00,true,2025-08-19 12:18:00
bm_tkt_0000285,bm_usr_000078,bm_evt_0010,membership,box_office,2026-02-26 12:00:00,true,2026-02-28 12:05:00
bm_tkt_0000286,bm_usr_000078,bm_evt_0015,membership,app,2026-01-03 12:00:00,true,2026-01-22 11:37:00
bm_tkt_0000287,bm_usr_000079,bm_evt_0048,standard,box_office,2026-06-04 12:00:00,false,
bm_tkt_0000288,bm_usr_000079,bm_evt_0010,standard,referral,2025-11-21 12:00:00,false,
bm_tkt_0000289,bm_usr_000080,bm_evt_0034,standard,referral,2026-05-09 12:00:00,false,
bm_tkt_0000290,bm_usr_000081,bm_evt_0056,standard,app,2026-07-12 12:00:00,true,2026-07-19 11:45:00
bm_tkt_0000291,bm_usr_000081,bm_evt_0041,standard,app,2025-12-08 12:00:00,false,
bm_tkt_0000292,bm_usr_000081,bm_evt_0017,standard,referral,2025-12-04 12:00:00,true,2025-12-09 12:12:00
bm_tkt_0000293,bm_usr_000081,bm_evt_0002,standard,app,2025-12-21 12:00:00,false,
bm_tkt_0000294,bm_usr_000082,bm_evt_0037,standard,app,2026-06-01 12:00:00,true,2026-06-16 12:14:00
bm_tkt_0000295,bm_usr_000082,bm_evt_0025,standard,app,2025-10-29 12:00:00,true,2025-11-20 11:56:00
bm_tkt_0000296,bm_usr_000082,bm_evt_0038,free,app,2026-03-31 12:00:00,false,
bm_tkt_0000297,bm_usr_000083,bm_evt_0045,standard,app,2026-05-03 12:00:00,false,
bm_tkt_0000298,bm_usr_000083,bm_evt_0046,free,app,2026-02-25 12:00:00,false,
bm_tkt_0000299,bm_usr_000083,bm_evt_0026,standard,app,2026-06-29 12:00:00,true,2026-07-26 11:25:00
bm_tkt_0000300,bm_usr_000083,bm_evt_0040,membership,app,2026-03-21 12:00:00,true,2026-04-18 11:34:00
bm_tkt_0000301,bm_usr_000083,bm_evt_0048,membership,box_office,2026-07-02 12:00:00,true,2026-07-22 11:17:00
bm_tkt_0000302,bm_usr_000084,bm_evt_0054,membership,referral,2026-06-06 12:00:00,false,
bm_tkt_0000303,bm_usr_000084,bm_evt_0014,membership,referral,2026-01-08 12:00:00,true,2026-01-25 11:51:00
bm_tkt_0000304,bm_usr_000084,bm_evt_0008,membership,box_office,2025-12-08 12:00:00,true,2025-12-22 11:57:00
bm_tkt_0000305,bm_usr_000084,bm_evt_0047,free,app,2026-05-15 12:00:00,true,2026-05-29 11:42:00
bm_tkt_0000306,bm_usr_000084,bm_evt_0004,membership,app,2026-06-09 12:00:00,true,2026-07-04 11:44:00
bm_tkt_0000307,bm_usr_000084,bm_evt_0015,membership,app,2026-04-29 12:00:00,true,2026-05-01 11:53:00
bm_tkt_0000308,bm_usr_000084,bm_evt_0059,standard,referral,2026-01-07 12:00:00,true,2026-01-17 12:12:00
bm_tkt_0000309,bm_usr_000084,bm_evt_0038,free,referral,2026-02-24 12:00:00,true,2026-03-10 12:12:00
bm_tkt_0000310,bm_usr_000085,bm_evt_0051,standard,referral,2026-01-15 12:00:00,false,
bm_tkt_0000311,bm_usr_000085,bm_evt_0047,standard,box_office,2026-06-09 12:00:00,true,2026-07-03 11:29:00
bm_tkt_0000312,bm_usr_000085,bm_evt_0047,free,box_office,2026-02-09 12:00:00,false,
bm_tkt_0000313,bm_usr_000086,bm_evt_0030,standard,referral,2025-09-20 12:00:00,false,
bm_tkt_0000314,bm_usr_000086,bm_evt_0025,standard,referral,2026-06-14 12:00:00,true,2026-06-24 12:19:00
bm_tkt_0000315,bm_usr_000087,bm_evt_0017,standard,web,2026-05-01 12:00:00,true,2026-05-13 11:39:00
bm_tkt_0000316,bm_usr_000087,bm_evt_0005,standard,app,2025-11-30 12:00:00,true,2025-12-14 11:43:00
bm_tkt_0000317,bm_usr_000088,bm_evt_0049,standard,box_office,2026-06-03 12:00:00,true,2026-06-12 11:15:00
bm_tkt_0000318,bm_usr_000088,bm_evt_0033,standard,app,2026-06-07 12:00:00,true,2026-06-27 11:58:00
bm_tkt_0000319,bm_usr_000088,bm_evt_0025,standard,web,2026-05-05 12:00:00,true,2026-05-25 11:55:00
bm_tkt_0000320,bm_usr_000088,bm_evt_0040,membership,web,2026-05-02 12:00:00,true,2026-05-11 11:25:00
bm_tkt_0000321,bm_usr_000088,bm_evt_0001,membership,referral,2026-06-10 12:00:00,true,2026-06-16 11:22:00
bm_tkt_0000322,bm_usr_000088,bm_evt_0040,membership,referral,2026-05-03 12:00:00,true,2026-05-07 11:47:00
bm_tkt_0000323,bm_usr_000088,bm_evt_0001,membership,referral,2026-07-07 12:00:00,true,2026-07-24 11:31:00
bm_tkt_0000324,bm_usr_000089,bm_evt_0050,standard,referral,2026-03-17 12:00:00,true,2026-04-12 12:08:00
bm_tkt_0000325,bm_usr_000089,bm_evt_0047,free,web,2026-06-19 12:00:00,true,2026-06-29 11:19:00
bm_tkt_0000326,bm_usr_000090,bm_evt_0003,standard,box_office,2026-01-20 12:00:00,true,2026-02-04 12:16:00
bm_tkt_0000327,bm_usr_000090,bm_evt_0047,standard,app,2026-07-25 12:00:00,false,
bm_tkt_0000328,bm_usr_000091,bm_evt_0042,standard,app,2026-05-26 12:00:00,false,
bm_tkt_0000329,bm_usr_000091,bm_evt_0010,membership,referral,2026-01-19 12:00:00,true,2026-02-18 12:08:00
bm_tkt_0000330,bm_usr_000091,bm_evt_0039,membership,app,2026-06-04 12:00:00,true,2026-06-17 11:57:00
bm_tkt_0000331,bm_usr_000091,bm_evt_0037,standard,app,2026-02-18 12:00:00,true,2026-03-05 12:16:00
bm_tkt_0000332,bm_usr_000091,bm_evt_0011,membership,box_office,2026-06-06 12:00:00,true,2026-06-25 12:19:00
bm_tkt_0000333,bm_usr_000091,bm_evt_0006,standard,web,2026-05-16 12:00:00,true,2026-05-25 11:30:00
bm_tkt_0000334,bm_usr_000092,bm_evt_0013,free,box_office,2026-07-16 12:00:00,false,
bm_tkt_0000335,bm_usr_000092,bm_evt_0059,standard,app,2026-04-08 12:00:00,true,2026-04-12 11:49:00
bm_tkt_0000336,bm_usr_000093,bm_evt_0053,free,referral,2026-02-14 12:00:00,true,2026-03-03 11:45:00
bm_tkt_0000337,bm_usr_000093,bm_evt_0034,standard,referral,2026-06-29 12:00:00,true,2026-07-11 11:30:00
bm_tkt_0000338,bm_usr_000094,bm_evt_0006,free,box_office,2026-03-17 12:00:00,true,2026-04-01 11:59:00
bm_tkt_0000339,bm_usr_000094,bm_evt_0002,standard,box_office,2026-05-10 12:00:00,true,2026-05-21 11:44:00
bm_tkt_0000340,bm_usr_000095,bm_evt_0039,standard,web,2026-01-15 12:00:00,true,2026-01-18 11:50:00
bm_tkt_0000341,bm_usr_000095,bm_evt_0059,standard,app,2026-03-27 12:00:00,false,
bm_tkt_0000342,bm_usr_000095,bm_evt_0038,standard,referral,2025-12-26 12:00:00,true,2025-12-28 11:37:00
bm_tkt_0000343,bm_usr_000095,bm_evt_0032,membership,referral,2026-01-01 12:00:00,true,2026-01-30 12:08:00
bm_tkt_0000344,bm_usr_000095,bm_evt_0011,membership,box_office,2026-06-25 12:00:00,true,2026-07-19 12:01:00
bm_tkt_0000345,bm_usr_000095,bm_evt_0013,membership,referral,2026-03-15 12:00:00,false,
bm_tkt_0000346,bm_usr_000095,bm_evt_0024,membership,web,2026-07-01 12:00:00,true,2026-07-17 11:29:00
bm_tkt_0000347,bm_usr_000095,bm_evt_0024,membership,web,2026-07-17 12:00:00,true,2026-07-25 11:53:00
bm_tkt_0000348,bm_usr_000095,bm_evt_0021,free,app,2026-01-11 12:00:00,true,2026-02-04 11:15:00
bm_tkt_0000349,bm_usr_000096,bm_evt_0003,standard,web,2026-02-23 12:00:00,true,2026-02-24 11:22:00
bm_tkt_0000350,bm_usr_000096,bm_evt_0009,standard,app,2026-05-27 12:00:00,true,2026-06-23 11:44:00
bm_tkt_0000351,bm_usr_000097,bm_evt_0060,membership,referral,2026-02-11 12:00:00,true,2026-02-24 11:55:00
bm_tkt_0000352,bm_usr_000097,bm_evt_0004,standard,referral,2025-12-25 12:00:00,true,2026-01-09 11:57:00
bm_tkt_0000353,bm_usr_000097,bm_evt_0013,free,box_office,2025-11-05 12:00:00,true,2025-11-18 11:20:00
bm_tkt_0000354,bm_usr_000097,bm_evt_0015,membership,web,2025-12-27 12:00:00,true,2026-01-21 12:11:00
bm_tkt_0000355,bm_usr_000097,bm_evt_0052,standard,referral,2025-08-24 12:00:00,true,2025-09-09 11:22:00
bm_tkt_0000356,bm_usr_000097,bm_evt_0018,membership,referral,2025-11-05 12:00:00,true,2025-11-09 11:44:00
bm_tkt_0000357,bm_usr_000097,bm_evt_0039,standard,box_office,2026-03-18 12:00:00,true,2026-04-07 11:26:00
bm_tkt_0000358,bm_usr_000098,bm_evt_0037,standard,app,2025-10-04 12:00:00,false,
bm_tkt_0000359,bm_usr_000098,bm_evt_0014,free,box_office,2026-07-24 12:00:00,true,2026-07-28 11:38:00
bm_tkt_0000360,bm_usr_000098,bm_evt_0010,standard,app,2025-08-13 12:00:00,true,2025-08-25 11:57:00
bm_tkt_0000361,bm_usr_000098,bm_evt_0026,standard,web,2025-11-05 12:00:00,true,2025-11-06 11:27:00
bm_tkt_0000362,bm_usr_000099,bm_evt_0047,free,referral,2025-10-04 12:00:00,false,
bm_tkt_0000363,bm_usr_000099,bm_evt_0036,free,app,2026-02-14 12:00:00,true,2026-03-04 12:03:00
bm_tkt_0000364,bm_usr_000099,bm_evt_0016,free,app,2026-07-09 12:00:00,true,2026-08-04 11:44:00
bm_tkt_0000365,bm_usr_000099,bm_evt_0047,membership,app,2025-12-08 12:00:00,true,2025-12-26 11:43:00
bm_tkt_0000366,bm_usr_000099,bm_evt_0027,membership,box_office,2025-12-21 12:00:00,true,2026-01-08 11:48:00
bm_tkt_0000367,bm_usr_000099,bm_evt_0002,membership,box_office,2025-12-20 12:00:00,true,2026-01-15 12:05:00
bm_tkt_0000368,bm_usr_000099,bm_evt_0013,membership,referral,2026-06-26 12:00:00,true,2026-07-13 11:15:00
bm_tkt_0000369,bm_usr_000100,bm_evt_0047,standard,referral,2026-07-08 12:00:00,false,
bm_tkt_0000370,bm_usr_000100,bm_evt_0048,standard,box_office,2026-05-31 12:00:00,true,2026-06-27 11:56:00
bm_tkt_0000371,bm_usr_000101,bm_evt_0038,standard,referral,2026-04-13 12:00:00,true,2026-04-23 11:40:00
bm_tkt_0000372,bm_usr_000101,bm_evt_0001,standard,referral,2026-02-04 12:00:00,true,2026-02-19 11:17:00
bm_tkt_0000373,bm_usr_000102,bm_evt_0047,membership,app,2025-06-01 12:00:00,true,2025-06-15 11:33:00
bm_tkt_0000374,bm_usr_000102,bm_evt_0026,membership,web,2025-06-22 12:00:00,true,2025-07-11 11:19:00
bm_tkt_0000375,bm_usr_000102,bm_evt_0018,membership,web,2026-01-19 12:00:00,true,2026-02-07 11:16:00
bm_tkt_0000376,bm_usr_000102,bm_evt_0014,membership,box_office,2026-05-04 12:00:00,true,2026-05-20 11:41:00
bm_tkt_0000377,bm_usr_000102,bm_evt_0034,standard,app,2026-01-15 12:00:00,true,2026-02-07 11:50:00
bm_tkt_0000378,bm_usr_000102,bm_evt_0059,standard,box_office,2026-05-23 12:00:00,true,2026-06-07 11:30:00
bm_tkt_0000379,bm_usr_000102,bm_evt_0010,free,app,2026-03-27 12:00:00,false,
bm_tkt_0000380,bm_usr_000102,bm_evt_0018,standard,web,2026-03-19 12:00:00,true,2026-04-01 11:38:00
bm_tkt_0000381,bm_usr_000102,bm_evt_0043,membership,web,2025-06-13 12:00:00,true,2025-07-07 11:23:00
bm_tkt_0000382,bm_usr_000102,bm_evt_0056,standard,app,2026-02-06 12:00:00,true,2026-02-11 11:19:00
bm_tkt_0000383,bm_usr_000102,bm_evt_0014,membership,app,2026-03-12 12:00:00,true,2026-03-26 11:15:00
bm_tkt_0000384,bm_usr_000103,bm_evt_0035,membership,web,2026-02-25 12:00:00,true,2026-03-26 12:00:00
bm_tkt_0000385,bm_usr_000103,bm_evt_0017,membership,referral,2026-05-06 12:00:00,true,2026-05-24 11:17:00
bm_tkt_0000386,bm_usr_000103,bm_evt_0043,membership,box_office,2026-04-27 12:00:00,true,2026-05-03 12:07:00
bm_tkt_0000387,bm_usr_000103,bm_evt_0007,membership,app,2026-03-06 12:00:00,false,
bm_tkt_0000388,bm_usr_000103,bm_evt_0026,membership,box_office,2026-05-06 12:00:00,true,2026-05-18 11:56:00
bm_tkt_0000389,bm_usr_000103,bm_evt_0051,membership,app,2026-02-22 12:00:00,true,2026-03-19 11:36:00
bm_tkt_0000390,bm_usr_000103,bm_evt_0058,membership,app,2026-04-06 12:00:00,true,2026-04-09 11:25:00
bm_tkt_0000391,bm_usr_000104,bm_evt_0039,free,web,2026-04-06 12:00:00,true,2026-04-30 12:00:00
bm_tkt_0000392,bm_usr_000104,bm_evt_0030,free,app,2026-05-20 12:00:00,false,
bm_tkt_0000393,bm_usr_000105,bm_evt_0046,standard,referral,2025-06-29 12:00:00,true,2025-07-26 11:36:00
bm_tkt_0000394,bm_usr_000105,bm_evt_0051,standard,box_office,2025-06-26 12:00:00,true,2025-07-14 11:26:00
bm_tkt_0000395,bm_usr_000105,bm_evt_0033,free,referral,2026-05-31 12:00:00,true,2026-06-11 11:17:00
bm_tkt_0000396,bm_usr_000105,bm_evt_0057,free,app,2026-02-27 12:00:00,true,2026-03-03 11:58:00
bm_tkt_0000397,bm_usr_000106,bm_evt_0008,free,box_office,2025-11-20 12:00:00,true,2025-12-20 11:35:00
bm_tkt_0000398,bm_usr_000106,bm_evt_0053,membership,web,2025-12-20 12:00:00,true,2025-12-31 12:16:00
bm_tkt_0000399,bm_usr_000106,bm_evt_0056,membership,web,2026-04-21 12:00:00,true,2026-05-10 12:04:00
bm_tkt_0000400,bm_usr_000106,bm_evt_0060,standard,web,2026-05-19 12:00:00,true,2026-05-20 11:52:00
bm_tkt_0000401,bm_usr_000106,bm_evt_0009,standard,app,2026-05-17 12:00:00,true,2026-05-20 12:15:00
bm_tkt_0000402,bm_usr_000106,bm_evt_0002,standard,app,2026-04-28 12:00:00,true,2026-05-11 12:18:00
bm_tkt_0000403,bm_usr_000106,bm_evt_0023,free,box_office,2025-12-19 12:00:00,true,2025-12-30 11:21:00
bm_tkt_0000404,bm_usr_000106,bm_evt_0047,standard,referral,2026-03-31 12:00:00,true,2026-04-08 11:17:00
bm_tkt_0000405,bm_usr_000106,bm_evt_0032,membership,app,2026-05-05 12:00:00,true,2026-05-23 11:43:00
bm_tkt_0000406,bm_usr_000107,bm_evt_0007,membership,app,2026-03-18 12:00:00,true,2026-04-10 11:42:00
bm_tkt_0000407,bm_usr_000107,bm_evt_0002,membership,web,2026-03-23 12:00:00,true,2026-03-24 11:44:00
bm_tkt_0000408,bm_usr_000107,bm_evt_0051,membership,app,2026-01-27 12:00:00,true,2026-02-22 11:15:00
bm_tkt_0000409,bm_usr_000107,bm_evt_0014,standard,app,2025-08-08 12:00:00,true,2025-09-04 11:58:00
bm_tkt_0000410,bm_usr_000107,bm_evt_0025,membership,box_office,2026-04-11 12:00:00,true,2026-05-07 11:57:00
bm_tkt_0000411,bm_usr_000107,bm_evt_0016,membership,box_office,2025-11-02 12:00:00,true,2025-11-09 11:44:00
bm_tkt_0000412,bm_usr_000108,bm_evt_0058,standard,app,2026-06-20 12:00:00,true,2026-07-16 11:16:00
bm_tkt_0000413,bm_usr_000108,bm_evt_0037,free,app,2025-11-17 12:00:00,false,
bm_tkt_0000414,bm_usr_000108,bm_evt_0019,standard,app,2026-06-15 12:00:00,true,2026-06-16 11:47:00
bm_tkt_0000415,bm_usr_000109,bm_evt_0029,free,web,2026-06-02 12:00:00,false,
bm_tkt_0000416,bm_usr_000109,bm_evt_0026,free,app,2025-11-14 12:00:00,false,
bm_tkt_0000417,bm_usr_000109,bm_evt_0003,free,box_office,2026-07-20 12:00:00,true,2026-08-16 11:53:00
bm_tkt_0000418,bm_usr_000110,bm_evt_0044,standard,referral,2026-06-11 12:00:00,true,2026-06-13 11:53:00
bm_tkt_0000419,bm_usr_000110,bm_evt_0057,free,app,2025-10-27 12:00:00,false,
bm_tkt_0000420,bm_usr_000110,bm_evt_0024,standard,web,2025-11-09 12:00:00,false,
bm_tkt_0000421,bm_usr_000110,bm_evt_0014,standard,box_office,2026-04-02 12:00:00,true,2026-05-01 12:05:00
bm_tkt_0000422,bm_usr_000110,bm_evt_0034,standard,box_office,2025-08-13 12:00:00,true,2025-08-21 12:16:00
bm_tkt_0000423,bm_usr_000111,bm_evt_0028,free,app,2026-01-18 12:00:00,true,2026-01-23 12:08:00
bm_tkt_0000424,bm_usr_000111,bm_evt_0019,standard,box_office,2025-08-05 12:00:00,true,2025-08-06 11:35:00
bm_tkt_0000425,bm_usr_000111,bm_evt_0029,standard,referral,2025-08-28 12:00:00,false,
bm_tkt_0000426,bm_usr_000111,bm_evt_0002,standard,app,2026-07-07 12:00:00,true,2026-07-31 11:40:00
bm_tkt_0000427,bm_usr_000112,bm_evt_0012,standard,app,2026-03-07 12:00:00,true,2026-03-27 11:34:00
bm_tkt_0000428,bm_usr_000112,bm_evt_0037,free,referral,2025-11-18 12:00:00,false,
bm_tkt_0000429,bm_usr_000113,bm_evt_0060,standard,referral,2026-01-02 12:00:00,false,
bm_tkt_0000430,bm_usr_000113,bm_evt_0033,standard,app,2025-08-14 12:00:00,true,2025-08-22 12:14:00
bm_tkt_0000431,bm_usr_000113,bm_evt_0024,standard,web,2026-03-21 12:00:00,true,2026-03-24 11:32:00
bm_tkt_0000432,bm_usr_000114,bm_evt_0049,standard,box_office,2026-05-28 12:00:00,true,2026-06-03 12:02:00
bm_tkt_0000433,bm_usr_000115,bm_evt_0044,standard,referral,2026-01-23 12:00:00,false,
bm_tkt_0000434,bm_usr_000115,bm_evt_0058,membership,web,2026-02-26 12:00:00,true,2026-03-06 12:14:00
bm_tkt_0000435,bm_usr_000115,bm_evt_0048,standard,app,2026-02-26 12:00:00,true,2026-03-23 11:20:00
bm_tkt_0000436,bm_usr_000115,bm_evt_0056,membership,app,2026-01-06 12:00:00,false,
bm_tkt_0000437,bm_usr_000115,bm_evt_0042,membership,box_office,2026-07-05 12:00:00,false,
bm_tkt_0000438,bm_usr_000115,bm_evt_0015,standard,web,2026-03-24 12:00:00,false,
bm_tkt_0000439,bm_usr_000115,bm_evt_0058,membership,app,2025-12-02 12:00:00,false,
bm_tkt_0000440,bm_usr_000115,bm_evt_0022,membership,web,2026-02-21 12:00:00,true,2026-03-22 12:06:00
bm_tkt_0000441,bm_usr_000115,bm_evt_0015,membership,app,2026-03-22 12:00:00,true,2026-04-02 12:12:00
bm_tkt_0000442,bm_usr_000116,bm_evt_0010,standard,box_office,2026-06-02 12:00:00,true,2026-06-05 11:54:00
bm_tkt_0000443,bm_usr_000116,bm_evt_0026,standard,referral,2026-02-05 12:00:00,false,
bm_tkt_0000444,bm_usr_000117,bm_evt_0011,free,referral,2026-06-16 12:00:00,true,2026-07-12 11:41:00
bm_tkt_0000445,bm_usr_000118,bm_evt_0041,free,box_office,2026-02-05 12:00:00,false,
bm_tkt_0000446,bm_usr_000118,bm_evt_0011,standard,web,2026-04-10 12:00:00,false,
bm_tkt_0000447,bm_usr_000118,bm_evt_0039,standard,app,2026-06-22 12:00:00,false,
bm_tkt_0000448,bm_usr_000119,bm_evt_0057,free,web,2026-03-05 12:00:00,false,
bm_tkt_0000449,bm_usr_000119,bm_evt_0026,standard,referral,2026-05-13 12:00:00,false,
bm_tkt_0000450,bm_usr_000120,bm_evt_0028,free,referral,2026-02-14 12:00:00,true,2026-02-26 11:29:00
bm_tkt_0000451,bm_usr_000120,bm_evt_0018,free,referral,2026-01-20 12:00:00,true,2026-01-22 11:19:00
bm_tkt_0000452,bm_usr_000121,bm_evt_0034,free,app,2026-07-23 12:00:00,false,
bm_tkt_0000453,bm_usr_000121,bm_evt_0042,free,box_office,2026-06-26 12:00:00,true,2026-07-12 12:01:00
bm_tkt_0000454,bm_usr_000121,bm_evt_0026,free,app,2026-01-20 12:00:00,true,2026-02-18 11:36:00
bm_tkt_0000455,bm_usr_000122,bm_evt_0028,standard,box_office,2025-08-24 12:00:00,true,2025-09-01 12:19:00
bm_tkt_0000456,bm_usr_000122,bm_evt_0033,free,box_office,2025-10-15 12:00:00,true,2025-10-17 11:46:00
bm_tkt_0000457,bm_usr_000122,bm_evt_0027,standard,app,2025-08-23 12:00:00,false,
bm_tkt_0000458,bm_usr_000123,bm_evt_0003,free,box_office,2025-12-09 12:00:00,false,
bm_tkt_0000459,bm_usr_000123,bm_evt_0056,free,box_office,2025-12-05 12:00:00,true,2025-12-13 11:39:00
bm_tkt_0000460,bm_usr_000123,bm_evt_0003,standard,app,2026-04-08 12:00:00,false,
bm_tkt_0000461,bm_usr_000124,bm_evt_0031,free,app,2026-02-10 12:00:00,true,2026-02-21 11:21:00
bm_tkt_0000462,bm_usr_000125,bm_evt_0046,standard,app,2025-11-06 12:00:00,true,2025-11-20 11:48:00
bm_tkt_0000463,bm_usr_000125,bm_evt_0057,free,box_office,2025-12-05 12:00:00,true,2025-12-22 11:45:00
bm_tkt_0000464,bm_usr_000125,bm_evt_0029,standard,referral,2026-03-22 12:00:00,true,2026-04-11 11:19:00
bm_tkt_0000465,bm_usr_000126,bm_evt_0034,membership,web,2026-07-21 12:00:00,false,
bm_tkt_0000466,bm_usr_000126,bm_evt_0031,standard,referral,2026-07-23 12:00:00,true,2026-07-25 11:36:00
