ticket_id,sale_id,event_id,ticket_type,price,checked_in,checked_in_at
ft_tkt_0000301,ft_sal_000157,ft_evt_0018,VIP,142000,true,2026-07-02 19:20:00
ft_tkt_0000302,ft_sal_000157,ft_evt_0018,VIP,142000,true,2026-07-02 19:14:00
ft_tkt_0000303,ft_sal_000157,ft_evt_0018,VIP,142000,true,2026-07-02 20:06:00
ft_tkt_0000304,ft_sal_000157,ft_evt_0018,VIP,142000,true,2026-07-02 20:18:00
ft_tkt_0000305,ft_sal_000158,ft_evt_0018,Preferencial,92000,false,
ft_tkt_0000306,ft_sal_000159,ft_evt_0018,General,45000,true,2026-07-02 19:21:00
ft_tkt_0000307,ft_sal_000159,ft_evt_0018,General,45000,false,
ft_tkt_0000308,ft_sal_000160,ft_evt_0018,Preferencial,98000,false,
ft_tkt_0000309,ft_sal_000160,ft_evt_0018,Preferencial,98000,true,2026-07-02 19:52:00
ft_tkt_0000310,ft_sal_000160,ft_evt_0018,Preferencial,98000,false,
ft_tkt_0000311,ft_sal_000160,ft_evt_0018,Preferencial,98000,true,2026-07-02 19:34:00
ft_tkt_0000312,ft_sal_000160,ft_evt_0018,Preferencial,98000,true,2026-07-02 19:58:00
ft_tkt_0000313,ft_sal_000160,ft_evt_0018,Preferencial,98000,false,
ft_tkt_0000314,ft_sal_000161,ft_evt_0018,General,41000,false,
ft_tkt_0000315,ft_sal_000161,ft_evt_0018,General,41000,true,2026-07-02 19:53:00
ft_tkt_0000316,ft_sal_000162,ft_evt_0018,Preferencial,91000,false,
ft_tkt_0000317,ft_sal_000162,ft_evt_0018,Preferencial,91000,false,
ft_tkt_0000318,ft_sal_000163,ft_evt_0018,Preferencial,103000,false,
ft_tkt_0000319,ft_sal_000164,ft_evt_0018,VIP,126000,false,
ft_tkt_0000320,ft_sal_000165,ft_evt_0018,General,57000,false,
ft_tkt_0000321,ft_sal_000165,ft_evt_0018,General,57000,true,2026-07-02 19:26:00
ft_tkt_0000322,ft_sal_000166,ft_evt_0018,General,44000,true,2026-07-02 19:38:00
ft_tkt_0000323,ft_sal_000166,ft_evt_0018,General,44000,true,2026-07-02 19:27:00
ft_tkt_0000324,ft_sal_000167,ft_evt_0018,Cortesía,0,true,2026-07-02 19:35:00
ft_tkt_0000325,ft_sal_000167,ft_evt_0018,Cortesía,0,false,
ft_tkt_0000326,ft_sal_000168,ft_evt_0018,General,57000,true,2026-07-02 19:41:00
ft_tkt_0000327,ft_sal_000169,ft_evt_0018,General,46000,true,2026-07-02 19:56:00
ft_tkt_0000328,ft_sal_000170,ft_evt_0018,General,45000,true,2026-07-02 19:51:00
ft_tkt_0000329,ft_sal_000170,ft_evt_0018,General,45000,true,2026-07-02 20:10:00
ft_tkt_0000330,ft_sal_000170,ft_evt_0018,General,45000,true,2026-07-02 19:54:00
ft_tkt_0000331,ft_sal_000170,ft_evt_0018,General,45000,false,
ft_tkt_0000332,ft_sal_000171,ft_evt_0018,Preferencial,90000,true,2026-07-02 19:59:00
ft_tkt_0000333,ft_sal_000171,ft_evt_0018,Preferencial,90000,false,
ft_tkt_0000334,ft_sal_000171,ft_evt_0018,Preferencial,90000,true,2026-07-02 19:22:00
ft_tkt_0000335,ft_sal_000171,ft_evt_0018,Preferencial,90000,false,
ft_tkt_0000336,ft_sal_000171,ft_evt_0018,Preferencial,90000,true,2026-07-02 19:10:00
ft_tkt_0000337,ft_sal_000171,ft_evt_0018,Preferencial,90000,true,2026-07-02 19:24:00
ft_tkt_0000338,ft_sal_000172,ft_evt_0018,General,59000,true,2026-07-02 19:33:00
ft_tkt_0000339,ft_sal_000172,ft_evt_0018,General,59000,true,2026-07-02 19:41:00
ft_tkt_0000340,ft_sal_000172,ft_evt_0018,General,59000,false,
ft_tkt_0000341,ft_sal_000173,ft_evt_0018,VIP,157000,true,2026-07-02 20:15:00
ft_tkt_0000342,ft_sal_000174,ft_evt_0018,General,63000,true,2026-07-02 19:30:00
ft_tkt_0000343,ft_sal_000175,ft_evt_0018,Preferencial,100000,true,2026-07-02 19:27:00
ft_tkt_0000344,ft_sal_000175,ft_evt_0018,Preferencial,100000,true,2026-07-02 19:31:00
ft_tkt_0000345,ft_sal_000176,ft_evt_0018,VIP,149000,false,
ft_tkt_0000346,ft_sal_000177,ft_evt_0018,General,45000,false,
ft_tkt_0000347,ft_sal_000177,ft_evt_0018,General,45000,false,
ft_tkt_0000348,ft_sal_000178,ft_evt_0001,Preferencial,95000,true,2026-07-03 19:37:00
ft_tkt_0000349,ft_sal_000178,ft_evt_0001,Preferencial,95000,false,
ft_tkt_0000350,ft_sal_000179,ft_evt_0001,General,50000,false,
ft_tkt_0000351,ft_sal_000179,ft_evt_0001,General,50000,true,2026-07-03 19:24:00
ft_tkt_0000352,ft_sal_000179,ft_evt_0001,General,50000,true,2026-07-03 19:28:00
ft_tkt_0000353,ft_sal_000180,ft_evt_0001,General,46000,true,2026-07-03 19:22:00
ft_tkt_0000354,ft_sal_000181,ft_evt_0001,General,61000,true,2026-07-03 20:05:00
ft_tkt_0000355,ft_sal_000181,ft_evt_0001,General,61000,false,
ft_tkt_0000356,ft_sal_000181,ft_evt_0001,General,61000,false,
ft_tkt_0000357,ft_sal_000181,ft_evt_0001,General,61000,true,2026-07-03 19:18:00
ft_tkt_0000358,ft_sal_000182,ft_evt_0001,VIP,131000,true,2026-07-03 20:16:00
ft_tkt_0000359,ft_sal_000182,ft_evt_0001,VIP,131000,false,
ft_tkt_0000360,ft_sal_000183,ft_evt_0001,General,46000,false,
ft_tkt_0000361,ft_sal_000183,ft_evt_0001,General,46000,true,2026-07-03 19:18:00
ft_tkt_0000362,ft_sal_000184,ft_evt_0001,General,56000,false,
ft_tkt_0000363,ft_sal_000185,ft_evt_0001,General,47000,true,2026-07-03 19:55:00
ft_tkt_0000364,ft_sal_000185,ft_evt_0001,General,47000,true,2026-07-03 20:18:00
ft_tkt_0000365,ft_sal_000185,ft_evt_0001,General,47000,true,2026-07-03 19:21:00
ft_tkt_0000366,ft_sal_000186,ft_evt_0001,General,56000,true,2026-07-03 19:40:00
ft_tkt_0000367,ft_sal_000186,ft_evt_0001,General,56000,false,
ft_tkt_0000368,ft_sal_000187,ft_evt_0001,Preferencial,91000,false,
ft_tkt_0000369,ft_sal_000187,ft_evt_0001,Preferencial,91000,true,2026-07-03 19:41:00
ft_tkt_0000370,ft_sal_000187,ft_evt_0001,Preferencial,91000,true,2026-07-03 20:04:00
ft_tkt_0000371,ft_sal_000187,ft_evt_0001,Preferencial,91000,true,2026-07-03 20:19:00
ft_tkt_0000372,ft_sal_000188,ft_evt_0001,Preferencial,88000,true,2026-07-03 19:23:00
ft_tkt_0000373,ft_sal_000188,ft_evt_0001,Preferencial,88000,true,2026-07-03 19:32:00
ft_tkt_0000374,ft_sal_000189,ft_evt_0001,General,44000,true,2026-07-03 20:04:00
ft_tkt_0000375,ft_sal_000189,ft_evt_0001,General,44000,true,2026-07-03 19:23:00
ft_tkt_0000376,ft_sal_000190,ft_evt_0001,General,45000,true,2026-07-03 19:55:00
ft_tkt_0000377,ft_sal_000190,ft_evt_0001,General,45000,true,2026-07-03 20:11:00
ft_tkt_0000378,ft_sal_000191,ft_evt_0001,Cortesía,0,true,2026-07-03 19:14:00
ft_tkt_0000379,ft_sal_000191,ft_evt_0001,Cortesía,0,false,
ft_tkt_0000380,ft_sal_000192,ft_evt_0001,General,59000,true,2026-07-03 20:00:00
ft_tkt_0000381,ft_sal_000192,ft_evt_0001,General,59000,true,2026-07-03 19:33:00
ft_tkt_0000382,ft_sal_000193,ft_evt_0001,VIP,123000,true,2026-07-03 19:33:00
ft_tkt_0000383,ft_sal_000194,ft_evt_0001,VIP,136000,true,2026-07-03 20:15:00
ft_tkt_0000384,ft_sal_000195,ft_evt_0001,General,45000,true,2026-07-03 19:24:00
ft_tkt_0000385,ft_sal_000195,ft_evt_0001,General,45000,true,2026-07-03 19:18:00
ft_tkt_0000386,ft_sal_000195,ft_evt_0001,General,45000,true,2026-07-03 20:23:00
ft_tkt_0000387,ft_sal_000195,ft_evt_0001,General,45000,true,2026-07-03 19:57:00
ft_tkt_0000388,ft_sal_000196,ft_evt_0001,VIP,133000,false,
ft_tkt_0000389,ft_sal_000197,ft_evt_0001,Preferencial,94000,true,2026-07-03 19:39:00
ft_tkt_0000390,ft_sal_000197,ft_evt_0001,Preferencial,94000,true,2026-07-03 19:56:00
ft_tkt_0000391,ft_sal_000198,ft_evt_0001,General,62000,true,2026-07-03 20:16:00
ft_tkt_0000392,ft_sal_000198,ft_evt_0001,General,62000,true,2026-07-03 19:36:00
ft_tkt_0000393,ft_sal_000198,ft_evt_0001,General,62000,true,2026-07-03 19:14:00
ft_tkt_0000394,ft_sal_000198,ft_evt_0001,General,62000,true,2026-07-03 19:22:00
ft_tkt_0000395,ft_sal_000198,ft_evt_0001,General,62000,true,2026-07-03 19:45:00
ft_tkt_0000396,ft_sal_000198,ft_evt_0001,General,62000,true,2026-07-03 19:16:00
ft_tkt_0000397,ft_sal_000199,ft_evt_0001,General,56000,true,2026-07-03 19:10:00
ft_tkt_0000398,ft_sal_000199,ft_evt_0001,General,56000,true,2026-07-03 19:54:00
ft_tkt_0000399,ft_sal_000200,ft_evt_0001,Preferencial,96000,false,
ft_tkt_0000400,ft_sal_000201,ft_evt_0001,General,54000,true,2026-07-03 20:18:00
ft_tkt_0000401,ft_sal_000201,ft_evt_0001,General,54000,true,2026-07-03 19:25:00
ft_tkt_0000402,ft_sal_000201,ft_evt_0001,General,54000,false,
ft_tkt_0000403,ft_sal_000201,ft_evt_0001,General,54000,true,2026-07-03 20:24:00
ft_tkt_0000404,ft_sal_000201,ft_evt_0001,General,54000,true,2026-07-03 20:14:00
ft_tkt_0000405,ft_sal_000201,ft_evt_0001,General,54000,false,
ft_tkt_0000406,ft_sal_000202,ft_evt_0001,General,49000,true,2026-07-03 20:07:00
ft_tkt_0000407,ft_sal_000202,ft_evt_0001,General,49000,true,2026-07-03 19:53:00
ft_tkt_0000408,ft_sal_000202,ft_evt_0001,General,49000,false,
ft_tkt_0000409,ft_sal_000202,ft_evt_0001,General,49000,true,2026-07-03 20:13:00
ft_tkt_0000410,ft_sal_000203,ft_evt_0001,General,57000,false,
ft_tkt_0000411,ft_sal_000203,ft_evt_0001,General,57000,true,2026-07-03 20:09:00
ft_tkt_0000412,ft_sal_000203,ft_evt_0001,General,57000,false,
ft_tkt_0000413,ft_sal_000203,ft_evt_0001,General,57000,true,2026-07-03 19:37:00
ft_tkt_0000414,ft_sal_000204,ft_evt_0001,General,57000,false,
ft_tkt_0000415,ft_sal_000204,ft_evt_0001,General,57000,true,2026-07-03 20:03:00
ft_tkt_0000416,ft_sal_000204,ft_evt_0001,General,57000,true,2026-07-03 19:48:00
ft_tkt_0000417,ft_sal_000205,ft_evt_0001,General,45000,true,2026-07-03 20:22:00
ft_tkt_0000418,ft_sal_000206,ft_evt_0001,General,64000,true,2026-07-03 20:08:00
ft_tkt_0000419,ft_sal_000206,ft_evt_0001,General,64000,true,2026-07-03 20:05:00
ft_tkt_0000420,ft_sal_000207,ft_evt_0001,General,59000,true,2026-07-03 19:19:00
ft_tkt_0000421,ft_sal_000207,ft_evt_0001,General,59000,true,2026-07-03 20:01:00
ft_tkt_0000422,ft_sal_000208,ft_evt_0001,General,43000,true,2026-07-03 19:14:00
ft_tkt_0000423,ft_sal_000209,ft_evt_0001,General,60000,true,2026-07-03 20:03:00
ft_tkt_0000424,ft_sal_000210,ft_evt_0001,Preferencial,89000,true,2026-07-03 20:06:00
ft_tkt_0000425,ft_sal_000210,ft_evt_0001,Preferencial,89000,false,
ft_tkt_0000426,ft_sal_000210,ft_evt_0001,Preferencial,89000,true,2026-07-03 19:48:00
ft_tkt_0000427,ft_sal_000210,ft_evt_0001,Preferencial,89000,true,2026-07-03 19:41:00
ft_tkt_0000428,ft_sal_000211,ft_evt_0001,General,44000,false,
ft_tkt_0000429,ft_sal_000212,ft_evt_0001,Cortesía,0,true,2026-07-03 19:50:00
ft_tkt_0000430,ft_sal_000213,ft_evt_0001,General,45000,true,2026-07-03 19:11:00
ft_tkt_0000431,ft_sal_000213,ft_evt_0001,General,45000,true,2026-07-03 19:20:00
ft_tkt_0000432,ft_sal_000213,ft_evt_0001,General,45000,true,2026-07-03 20:00:00
ft_tkt_0000433,ft_sal_000214,ft_evt_0001,General,44000,true,2026-07-03 19:11:00
ft_tkt_0000434,ft_sal_000214,ft_evt_0001,General,44000,true,2026-07-03 19:18:00
ft_tkt_0000435,ft_sal_000215,ft_evt_0001,Preferencial,100000,false,
ft_tkt_0000436,ft_sal_000216,ft_evt_0001,VIP,137000,true,2026-07-03 19:57:00
ft_tkt_0000437,ft_sal_000216,ft_evt_0001,VIP,137000,false,
ft_tkt_0000438,ft_sal_000216,ft_evt_0001,VIP,137000,true,2026-07-03 19:17:00
ft_tkt_0000439,ft_sal_000216,ft_evt_0001,VIP,137000,false,
ft_tkt_0000440,ft_sal_000217,ft_evt_0001,General,46000,false,
ft_tkt_0000441,ft_sal_000217,ft_evt_0001,General,46000,true,2026-07-03 19:17:00
ft_tkt_0000442,ft_sal_000217,ft_evt_0001,General,46000,false,
ft_tkt_0000443,ft_sal_000218,ft_evt_0001,VIP,139000,true,2026-07-03 19:19:00
ft_tkt_0000444,ft_sal_000219,ft_evt_0001,General,46000,true,2026-07-03 19:38:00
ft_tkt_0000445,ft_sal_000219,ft_evt_0001,General,46000,false,
ft_tkt_0000446,ft_sal_000220,ft_evt_0001,Preferencial,96000,true,2026-07-03 19:14:00
ft_tkt_0000447,ft_sal_000221,ft_evt_0001,VIP,143000,true,2026-07-03 20:03:00
ft_tkt_0000448,ft_sal_000222,ft_evt_0001,General,63000,false,
ft_tkt_0000449,ft_sal_000223,ft_evt_0001,Preferencial,89000,true,2026-07-03 19:52:00
ft_tkt_0000450,ft_sal_000224,ft_evt_0001,General,47000,true,2026-07-03 19:53:00
ft_tkt_0000451,ft_sal_000225,ft_evt_0001,General,56000,false,
ft_tkt_0000452,ft_sal_000226,ft_evt_0001,General,44000,false,
ft_tkt_0000453,ft_sal_000226,ft_evt_0001,General,44000,true,2026-07-03 20:18:00
ft_tkt_0000454,ft_sal_000226,ft_evt_0001,General,44000,true,2026-07-03 19:46:00
ft_tkt_0000455,ft_sal_000226,ft_evt_0001,General,44000,true,2026-07-03 19:16:00
ft_tkt_0000456,ft_sal_000227,ft_evt_0001,VIP,150000,false,
ft_tkt_0000457,ft_sal_000227,ft_evt_0001,VIP,150000,false,
ft_tkt_0000458,ft_sal_000227,ft_evt_0001,VIP,150000,true,2026-07-03 19:19:00
ft_tkt_0000459,ft_sal_000227,ft_evt_0001,VIP,150000,true,2026-07-03 20:19:00
ft_tkt_0000460,ft_sal_000228,ft_evt_0001,Preferencial,95000,true,2026-07-03 20:13:00
ft_tkt_0000461,ft_sal_000228,ft_evt_0001,Preferencial,95000,true,2026-07-03 20:01:00
ft_tkt_0000462,ft_sal_000229,ft_evt_0001,General,58000,true,2026-07-03 20:25:00
ft_tkt_0000463,ft_sal_000230,ft_evt_0001,Preferencial,90000,true,2026-07-03 19:26:00
ft_tkt_0000464,ft_sal_000231,ft_evt_0001,General,63000,false,
ft_tkt_0000465,ft_sal_000231,ft_evt_0001,General,63000,true,2026-07-03 19:17:00
ft_tkt_0000466,ft_sal_000232,ft_evt_0001,General,43000,true,2026-07-03 19:42:00
ft_tkt_0000467,ft_sal_000233,ft_evt_0001,General,57000,true,2026-07-03 19:14:00
ft_tkt_0000468,ft_sal_000233,ft_evt_0001,General,57000,false,
ft_tkt_0000469,ft_sal_000234,ft_evt_0001,Preferencial,99000,true,2026-07-03 20:00:00
ft_tkt_0000470,ft_sal_000234,ft_evt_0001,Preferencial,99000,true,2026-07-03 20:09:00
ft_tkt_0000471,ft_sal_000235,ft_evt_0001,General,62000,true,2026-07-03 19:50:00
ft_tkt_0000472,ft_sal_000236,ft_evt_0001,General,46000,false,
ft_tkt_0000473,ft_sal_000236,ft_evt_0001,General,46000,true,2026-07-03 20:07:00
ft_tkt_0000474,ft_sal_000236,ft_evt_0001,General,46000,false,
ft_tkt_0000475,ft_sal_000236,ft_evt_0001,General,46000,false,
ft_tkt_0000476,ft_sal_000236,ft_evt_0001,General,46000,true,2026-07-03 19:11:00
ft_tkt_0000477,ft_sal_000236,ft_evt_0001,General,46000,true,2026-07-03 20:10:00
ft_tkt_0000478,ft_sal_000237,ft_evt_0001,VIP,136000,false,
ft_tkt_0000479,ft_sal_000237,ft_evt_0001,VIP,136000,true,2026-07-03 20:06:00
ft_tkt_0000480,ft_sal_000238,ft_evt_0001,VIP,145000,true,2026-07-03 20:16:00
ft_tkt_0000481,ft_sal_000239,ft_evt_0001,Cortesía,0,false,
ft_tkt_0000482,ft_sal_000239,ft_evt_0001,Cortesía,0,true,2026-07-03 20:07:00
ft_tkt_0000483,ft_sal_000239,ft_evt_0001,Cortesía,0,false,
ft_tkt_0000484,ft_sal_000239,ft_evt_0001,Cortesía,0,true,2026-07-03 19:18:00
ft_tkt_0000485,ft_sal_000239,ft_evt_0001,Cortesía,0,true,2026-07-03 19:50:00
ft_tkt_0000486,ft_sal_000239,ft_evt_0001,Cortesía,0,true,2026-07-03 19:24:00
ft_tkt_0000487,ft_sal_000240,ft_evt_0001,General,41000,true,2026-07-03 19:28:00
ft_tkt_0000488,ft_sal_000240,ft_evt_0001,General,41000,true,2026-07-03 19:54:00
ft_tkt_0000489,ft_sal_000240,ft_evt_0001,General,41000,true,2026-07-03 20:16:00
ft_tkt_0000490,ft_sal_000240,ft_evt_0001,General,41000,true,2026-07-03 20:03:00
ft_tkt_0000491,ft_sal_000241,ft_evt_0001,General,45000,true,2026-07-03 19:37:00
ft_tkt_0000492,ft_sal_000241,ft_evt_0001,General,45000,false,
ft_tkt_0000493,ft_sal_000241,ft_evt_0001,General,45000,true,2026-07-03 20:07:00
ft_tkt_0000494,ft_sal_000241,ft_evt_0001,General,45000,true,2026-07-03 20:01:00
ft_tkt_0000495,ft_sal_000241,ft_evt_0001,General,45000,true,2026-07-03 20:13:00
ft_tkt_0000496,ft_sal_000241,ft_evt_0001,General,45000,true,2026-07-03 20:02:00
ft_tkt_0000497,ft_sal_000242,ft_evt_0001,General,47000,true,2026-07-03 20:20:00
ft_tkt_0000498,ft_sal_000242,ft_evt_0001,General,47000,true,2026-07-03 19:47:00
ft_tkt_0000499,ft_sal_000243,ft_evt_0001,Preferencial,93000,true,2026-07-03 19:16:00
ft_tkt_0000500,ft_sal_000244,ft_evt_0001,General,64000,true,2026-07-03 19:33:00
ft_tkt_0000501,ft_sal_000245,ft_evt_0001,General,54000,true,2026-07-03 19:12:00
ft_tkt_0000502,ft_sal_000245,ft_evt_0001,General,54000,true,2026-07-03 20:13:00
ft_tkt_0000503,ft_sal_000246,ft_evt_0001,General,65000,true,2026-07-03 19:49:00
ft_tkt_0000504,ft_sal_000247,ft_evt_0001,General,43000,true,2026-07-03 19:26:00
ft_tkt_0000505,ft_sal_000247,ft_evt_0001,General,43000,true,2026-07-03 20:12:00
ft_tkt_0000506,ft_sal_000247,ft_evt_0001,General,43000,true,2026-07-03 19:42:00
ft_tkt_0000507,ft_sal_000247,ft_evt_0001,General,43000,true,2026-07-03 20:20:00
ft_tkt_0000508,ft_sal_000248,ft_evt_0001,General,58000,true,2026-07-03 20:23:00
ft_tkt_0000509,ft_sal_000248,ft_evt_0001,General,58000,false,
ft_tkt_0000510,ft_sal_000249,ft_evt_0001,General,61000,true,2026-07-03 19:36:00
ft_tkt_0000511,ft_sal_000250,ft_evt_0001,VIP,139000,false,
ft_tkt_0000512,ft_sal_000250,ft_evt_0001,VIP,139000,false,
ft_tkt_0000513,ft_sal_000250,ft_evt_0001,VIP,139000,true,2026-07-03 19:33:00
ft_tkt_0000514,ft_sal_000250,ft_evt_0001,VIP,139000,true,2026-07-03 19:28:00
ft_tkt_0000515,ft_sal_000251,ft_evt_0001,General,61000,false,
ft_tkt_0000516,ft_sal_000252,ft_evt_0001,General,63000,true,2026-07-03 20:13:00
ft_tkt_0000517,ft_sal_000252,ft_evt_0001,General,63000,true,2026-07-03 19:36:00
ft_tkt_0000518,ft_sal_000252,ft_evt_0001,General,63000,true,2026-07-03 19:14:00
ft_tkt_0000519,ft_sal_000252,ft_evt_0001,General,63000,true,2026-07-03 19:21:00
ft_tkt_0000520,ft_sal_000253,ft_evt_0001,Preferencial,92000,true,2026-07-03 20:21:00
ft_tkt_0000521,ft_sal_000253,ft_evt_0001,Preferencial,92000,true,2026-07-03 20:10:00
ft_tkt_0000522,ft_sal_000254,ft_evt_0001,Cortesía,0,true,2026-07-03 19:30:00
ft_tkt_0000523,ft_sal_000254,ft_evt_0001,Cortesía,0,false,
ft_tkt_0000524,ft_sal_000254,ft_evt_0001,Cortesía,0,true,2026-07-03 19:57:00
ft_tkt_0000525,ft_sal_000255,ft_evt_0001,Cortesía,0,true,2026-07-03 19:32:00
ft_tkt_0000526,ft_sal_000255,ft_evt_0001,Cortesía,0,false,
ft_tkt_0000527,ft_sal_000256,ft_evt_0001,General,58000,true,2026-07-03 20:04:00
ft_tkt_0000528,ft_sal_000256,ft_evt_0001,General,58000,false,
ft_tkt_0000529,ft_sal_000257,ft_evt_0001,Preferencial,93000,true,2026-07-03 19:25:00
ft_tkt_0000530,ft_sal_000258,ft_evt_0001,General,61000,true,2026-07-03 19:57:00
ft_tkt_0000531,ft_sal_000258,ft_evt_0001,General,61000,true,2026-07-03 19:11:00
ft_tkt_0000532,ft_sal_000258,ft_evt_0001,General,61000,true,2026-07-03 20:20:00
ft_tkt_0000533,ft_sal_000258,ft_evt_0001,General,61000,true,2026-07-03 19:36:00
ft_tkt_0000534,ft_sal_000259,ft_evt_0001,General,46000,true,2026-07-03 19:15:00
ft_tkt_0000535,ft_sal_000259,ft_evt_0001,General,46000,true,2026-07-03 20:14:00
ft_tkt_0000536,ft_sal_000259,ft_evt_0001,General,46000,true,2026-07-03 20:02:00
ft_tkt_0000537,ft_sal_000260,ft_evt_0001,General,60000,true,2026-07-03 20:10:00
ft_tkt_0000538,ft_sal_000261,ft_evt_0001,General,58000,true,2026-07-03 19:34:00
ft_tkt_0000539,ft_sal_000262,ft_evt_0001,VIP,137000,false,
ft_tkt_0000540,ft_sal_000262,ft_evt_0001,VIP,137000,false,
ft_tkt_0000541,ft_sal_000263,ft_evt_0001,Preferencial,96000,true,2026-07-03 20:18:00
ft_tkt_0000542,ft_sal_000264,ft_evt_0001,General,59000,true,2026-07-03 20:07:00
ft_tkt_0000543,ft_sal_000265,ft_evt_0001,General,63000,true,2026-07-03 20:00:00
ft_tkt_0000544,ft_sal_000266,ft_evt_0001,General,46000,true,2026-07-03 19:12:00
ft_tkt_0000545,ft_sal_000267,ft_evt_0001,General,47000,true,2026-07-03 20:00:00
ft_tkt_0000546,ft_sal_000268,ft_evt_0001,General,46000,false,
ft_tkt_0000547,ft_sal_000268,ft_evt_0001,General,46000,true,2026-07-03 19:14:00
ft_tkt_0000548,ft_sal_000268,ft_evt_0001,General,46000,true,2026-07-03 20:10:00
ft_tkt_0000549,ft_sal_000269,ft_evt_0001,General,58000,true,2026-07-03 19:43:00
ft_tkt_0000550,ft_sal_000269,ft_evt_0001,General,58000,true,2026-07-03 19:30:00
ft_tkt_0000551,ft_sal_000270,ft_evt_0001,Preferencial,96000,true,2026-07-03 19:51:00
ft_tkt_0000552,ft_sal_000270,ft_evt_0001,Preferencial,96000,true,2026-07-03 19:56:00
ft_tkt_0000553,ft_sal_000271,ft_evt_0001,General,54000,true,2026-07-03 19:29:00
ft_tkt_0000554,ft_sal_000272,ft_evt_0001,Preferencial,99000,false,
ft_tkt_0000555,ft_sal_000272,ft_evt_0001,Preferencial,99000,true,2026-07-03 19:47:00
ft_tkt_0000556,ft_sal_000272,ft_evt_0001,Preferencial,99000,true,2026-07-03 20:19:00
ft_tkt_0000557,ft_sal_000272,ft_evt_0001,Preferencial,99000,true,2026-07-03 19:40:00
ft_tkt_0000558,ft_sal_000273,ft_evt_0001,General,63000,true,2026-07-03 20:24:00
ft_tkt_0000559,ft_sal_000274,ft_evt_0001,General,45000,false,
ft_tkt_0000560,ft_sal_000275,ft_evt_0001,General,46000,false,
ft_tkt_0000561,ft_sal_000275,ft_evt_0001,General,46000,true,2026-07-03 20:19:00
ft_tkt_0000562,ft_sal_000275,ft_evt_0001,General,46000,true,2026-07-03 19:57:00
ft_tkt_0000563,ft_sal_000276,ft_evt_0001,Cortesía,0,true,2026-07-03 19:50:00
ft_tkt_0000564,ft_sal_000276,ft_evt_0001,Cortesía,0,true,2026-07-03 19:53:00
ft_tkt_0000565,ft_sal_000277,ft_evt_0001,General,44000,true,2026-07-03 20:14:00
ft_tkt_0000566,ft_sal_000278,ft_evt_0001,General,62000,true,2026-07-03 20:10:00
ft_tkt_0000567,ft_sal_000278,ft_evt_0001,General,62000,true,2026-07-03 20:25:00
ft_tkt_0000568,ft_sal_000279,ft_evt_0036,General,45000,true,2026-07-04 19:18:00
ft_tkt_0000569,ft_sal_000279,ft_evt_0036,General,45000,false,
ft_tkt_0000570,ft_sal_000279,ft_evt_0036,General,45000,true,2026-07-04 19:43:00
ft_tkt_0000571,ft_sal_000279,ft_evt_0036,General,45000,false,
ft_tkt_0000572,ft_sal_000280,ft_evt_0036,General,46000,false,
ft_tkt_0000573,ft_sal_000281,ft_evt_0036,General,44000,true,2026-07-04 19:22:00
ft_tkt_0000574,ft_sal_000281,ft_evt_0036,General,44000,true,2026-07-04 20:23:00
ft_tkt_0000575,ft_sal_000281,ft_evt_0036,General,44000,false,
ft_tkt_0000576,ft_sal_000282,ft_evt_0036,General,63000,true,2026-07-04 20:23:00
ft_tkt_0000577,ft_sal_000283,ft_evt_0036,Preferencial,89000,true,2026-07-04 19:19:00
ft_tkt_0000578,ft_sal_000283,ft_evt_0036,Preferencial,89000,true,2026-07-04 19:49:00
ft_tkt_0000579,ft_sal_000284,ft_evt_0036,General,46000,true,2026-07-04 19:15:00
ft_tkt_0000580,ft_sal_000285,ft_evt_0036,General,47000,true,2026-07-04 19:36:00
ft_tkt_0000581,ft_sal_000285,ft_evt_0036,General,47000,false,
ft_tkt_0000582,ft_sal_000285,ft_evt_0036,General,47000,true,2026-07-04 19:27:00
ft_tkt_0000583,ft_sal_000286,ft_evt_0036,General,46000,false,
ft_tkt_0000584,ft_sal_000286,ft_evt_0036,General,46000,true,2026-07-04 20:11:00
ft_tkt_0000585,ft_sal_000286,ft_evt_0036,General,46000,true,2026-07-04 19:33:00
ft_tkt_0000586,ft_sal_000287,ft_evt_0036,General,57000,true,2026-07-04 19:32:00
ft_tkt_0000587,ft_sal_000288,ft_evt_0036,General,43000,true,2026-07-04 19:50:00
ft_tkt_0000588,ft_sal_000288,ft_evt_0036,General,43000,true,2026-07-04 20:24:00
ft_tkt_0000589,ft_sal_000289,ft_evt_0036,General,43000,false,
ft_tkt_0000590,ft_sal_000289,ft_evt_0036,General,43000,true,2026-07-04 20:13:00
ft_tkt_0000591,ft_sal_000289,ft_evt_0036,General,43000,true,2026-07-04 19:42:00
ft_tkt_0000592,ft_sal_000289,ft_evt_0036,General,43000,true,2026-07-04 20:06:00
ft_tkt_0000593,ft_sal_000289,ft_evt_0036,General,43000,true,2026-07-04 19:37:00
ft_tkt_0000594,ft_sal_000289,ft_evt_0036,General,43000,false,
ft_tkt_0000595,ft_sal_000290,ft_evt_0036,General,47000,true,2026-07-04 19:50:00
ft_tkt_0000596,ft_sal_000291,ft_evt_0036,Preferencial,92000,true,2026-07-04 19:39:00
ft_tkt_0000597,ft_sal_000291,ft_evt_0036,Preferencial,92000,true,2026-07-04 19:15:00
